,TOA5 idea concrete cr 1000,IDEA_Concrete_cell,CR1000,91194,CR1000.Std.32.03,CPU:Concrete_20190329.CR1,430,Hydro,,,,,
Rain_in_Tot,TIMESTAMP,CnoC_Level_Avg,CC_Level_Avg,CnoC_Stage_Avg,CC_Stage_Avg,CnoC_Flow_Avg,CC_Flow_Avg,CnoC_Sample_Pulses_Max,CC_Sample_Pulses_Max,CnoC_GoodSample_Max,CC_GoodSample_Max,,
In,TS,Ft,Ft,Ft,Ft,GPM,GPM,Pulses,Pulses,Samples,Samples,,
Tot,,Avg,Avg,Avg,Avg,Avg,Avg,Max,Max,Max,Max,,
0,9/14/2019 0:00,0.7673808,1.07412,-0.07089986,-0.02327499,0,0,17,1348,0,1,,
0,9/14/2019 0:05,0.7674084,1.074034,-0.07087228,-0.0233609,0,0,17,1348,0,1,,
0,9/14/2019 0:10,0.7674764,1.074022,-0.07080422,-0.02337279,0,0,17,1348,0,1,,
0,9/14/2019 0:15,0.767525,1.074154,-0.07075563,-0.02324089,0,0,17,1348,0,1,,
0,9/14/2019 0:20,0.767491,1.074177,-0.07078966,-0.02321776,0,0,17,1348,0,1,,
0,9/14/2019 0:25,0.767337,1.074067,-0.07094366,-0.02332757,0,0,17,1348,0,1,,
0,9/14/2019 0:30,0.7674891,1.074308,-0.0707915,-0.02308705,0,0,17,1348,0,1,,
0,9/14/2019 0:35,0.7673458,1.073945,-0.07093482,-0.02344999,0,0,17,1348,0,1,,
0,9/14/2019 0:40,0.7674794,1.074024,-0.07080129,-0.02337068,0,0,17,1348,0,1,,
0,9/14/2019 0:45,0.7673458,1.074011,-0.07093477,-0.02338397,0,0,17,1348,0,1,,
0,9/14/2019 0:50,0.7673637,1.073973,-0.07091692,-0.02342187,0,0,17,1348,0,1,,
0,9/14/2019 0:55,0.7673712,1.074043,-0.07090946,-0.02335225,0,0,17,1348,0,1,,
0,9/14/2019 1:00,0.7674743,1.073975,-0.07080637,-0.02342016,0,0,17,1348,0,1,,
0,9/14/2019 1:05,0.7672369,1.074047,-0.07104371,-0.02334785,0,0,17,1348,0,1,,
0,9/14/2019 1:10,0.7674516,1.074065,-0.070829,-0.02332997,0,0,17,1348,0,1,,
0,9/14/2019 1:15,0.7673524,1.074135,-0.07092823,-0.02325993,0,0,17,1348,0,1,,
0,9/14/2019 1:20,0.7676529,1.074119,-0.07062769,-0.02327584,0,0,17,1348,0,1,,
0,9/14/2019 1:25,0.7674125,1.074001,-0.07086813,-0.02339368,0,0,17,1348,0,1,,
0,9/14/2019 1:30,0.7673359,1.073993,-0.07094477,-0.02340128,0,0,17,1348,0,1,,
0,9/14/2019 1:35,0.7673565,1.073957,-0.07092414,-0.02343728,0,0,17,1348,0,1,,
0,9/14/2019 1:40,0.7672603,1.074091,-0.07102033,-0.02330397,0,0,17,1348,0,1,,
0,9/14/2019 1:45,0.7674668,1.073905,-0.07081383,-0.0234894,0,0,17,1348,0,1,,
0,9/14/2019 1:50,0.767549,1.0742,-0.07073163,-0.02319511,0,0,17,1348,0,1,,
0,9/14/2019 1:55,0.7674397,1.074007,-0.07084095,-0.02338769,0,0,17,1348,0,1,,
0,9/14/2019 2:00,0.7673113,1.073976,-0.07096936,-0.02341882,0,0,17,1348,0,1,,
0,9/14/2019 2:05,0.7674609,1.07389,-0.07081966,-0.02350456,0,0,17,1348,0,1,,
0,9/14/2019 2:10,0.7675183,1.074082,-0.0707623,-0.02331267,0,0,17,1348,0,1,,
0,9/14/2019 2:15,0.7674188,1.074045,-0.07086186,-0.02335018,0,0,17,1348,0,1,,
0,9/14/2019 2:20,0.7675169,1.073954,-0.07076378,-0.02344029,0,0,17,1348,0,1,,
0,9/14/2019 2:25,0.7675563,1.073959,-0.07072432,-0.02343545,0,0,17,1348,0,1,,
0,9/14/2019 2:30,0.7673243,1.074168,-0.07095633,-0.0232265,0,0,17,1348,0,1,,
0,9/14/2019 2:35,0.7673359,1.074014,-0.07094476,-0.02338062,0,0,17,1348,0,1,,
0,9/14/2019 2:40,0.7673804,1.073986,-0.07090022,-0.02340839,0,0,17,1348,0,1,,
0,9/14/2019 2:45,0.7674974,1.074051,-0.07078326,-0.0233443,0,0,17,1348,0,1,,
0,9/14/2019 2:50,0.76735,1.07399,-0.07093067,-0.02340523,0,0,17,1348,0,1,,
0,9/14/2019 2:55,0.7674299,1.074016,-0.07085069,-0.02337885,0,0,17,1348,0,1,,
0,9/14/2019 3:00,0.7673752,1.074209,-0.07090537,-0.02318618,0,0,17,1348,0,1,,
0,9/14/2019 3:05,0.7673007,1.073913,-0.07097995,-0.02348134,0,0,17,1348,0,1,,
0,9/14/2019 3:10,0.767475,1.074203,-0.07080566,-0.02319177,0,0,17,1348,0,1,,
0,9/14/2019 3:15,0.7674416,1.074136,-0.07083911,-0.0232592,0,0,17,1348,0,1,,
0,9/14/2019 3:20,0.7673771,1.074009,-0.07090349,-0.02338541,0,0,17,1348,0,1,,
0,9/14/2019 3:25,0.7672965,1.07407,-0.07098416,-0.02332436,0,0,17,1348,0,1,,
0,9/14/2019 3:30,0.7672663,1.073992,-0.07101432,-0.02340274,0,0,17,1348,0,1,,
0,9/14/2019 3:35,0.7673091,1.073887,-0.07097153,-0.0235078,0,0,17,1348,0,1,,
0,9/14/2019 3:40,0.7674033,1.073931,-0.07087734,-0.02346404,0,0,17,1348,0,1,,
0,9/14/2019 3:45,0.7673883,1.074079,-0.07089239,-0.02331612,0,0,17,1348,0,1,,
0,9/14/2019 3:50,0.7673733,1.074016,-0.07090728,-0.02337832,0,0,17,1348,0,1,,
0,9/14/2019 3:55,0.7673813,1.074042,-0.07089933,-0.02335271,0,0,17,1348,0,1,,
0,9/14/2019 4:00,0.7674099,1.073914,-0.07087083,-0.02348064,0,0,17,1348,0,1,,
0,9/14/2019 4:05,0.7673534,1.073882,-0.07092726,-0.02351298,0,0,17,1348,0,1,,
0,9/14/2019 4:10,0.7673455,1.074038,-0.07093506,-0.02335715,0,0,17,1348,0,1,,
0,9/14/2019 4:15,0.767378,1.074021,-0.0709026,-0.02337389,0,0,17,1348,0,1,,
0,9/14/2019 4:20,0.7673687,1.074038,-0.07091191,-0.0233568,0,0,17,1348,0,1,,
0,9/14/2019 4:25,0.7675198,1.073845,-0.07076082,-0.02354987,0,0,17,1348,0,1,,
0,9/14/2019 4:30,0.767582,1.074162,-0.07069862,-0.02323274,0,0,17,1348,0,1,,
0,9/14/2019 4:35,0.7672215,1.073955,-0.07105916,-0.02343961,0,0,17,1348,0,1,,
0,9/14/2019 4:40,0.7674486,1.073918,-0.07083204,-0.02347674,0,0,17,1348,0,1,,
0,9/14/2019 4:45,0.767495,1.073876,-0.0707856,-0.02351915,0,0,17,1348,0,1,,
0,9/14/2019 4:50,0.7673472,1.074084,-0.07093348,-0.0233109,0,0,17,1348,0,1,,
0,9/14/2019 4:55,0.76748,1.073844,-0.07080069,-0.02355119,0,0,17,1348,0,1,,
0,9/14/2019 5:00,0.7674043,1.074051,-0.07087643,-0.02334427,0,0,17,1348,0,1,,
0,9/14/2019 5:05,0.7672569,1.073937,-0.07102375,-0.02345797,0,0,17,1348,0,1,,
0,9/14/2019 5:10,0.7676129,1.074026,-0.07066774,-0.02336932,0,0,17,1348,0,1,,
0,9/14/2019 5:15,0.7674745,1.074031,-0.07080609,-0.02336398,0,0,17,1348,0,1,,
0,9/14/2019 5:20,0.7673569,1.074042,-0.07092369,-0.02335318,0,0,17,1348,0,1,,
0,9/14/2019 5:25,0.7676002,1.073875,-0.07068041,-0.02352024,0,0,17,1348,0,1,,
0,9/14/2019 5:30,0.7675216,1.074104,-0.07075904,-0.02329099,0,0,17,1348,0,1,,
0,9/14/2019 5:35,0.7674701,1.074046,-0.0708106,-0.02334839,0,0,17,1348,0,1,,
0,9/14/2019 5:40,0.7674237,1.074157,-0.07085694,-0.02323822,0,0,17,1348,0,1,,
0,9/14/2019 5:45,0.7675707,1.074108,-0.07070992,-0.02328647,0,0,17,1348,0,1,,
0,9/14/2019 5:50,0.7673816,1.073928,-0.07089906,-0.02346661,0,0,17,1348,0,1,,
0,9/14/2019 5:55,0.7673959,1.07403,-0.07088473,-0.02336471,0,0,17,1348,0,1,,
0,9/14/2019 6:00,0.767498,1.074085,-0.07078266,-0.02330931,0,0,17,1348,0,1,,
0,9/14/2019 6:05,0.7674125,1.074095,-0.07086814,-0.02330003,0,0,17,1348,0,1,,
0,9/14/2019 6:10,0.7674462,1.073892,-0.0708345,-0.02350293,0,0,17,1348,0,1,,
0,9/14/2019 6:15,0.7674509,1.074137,-0.07082976,-0.02325791,0,0,17,1348,0,1,,
0,9/14/2019 6:20,0.7672796,1.074141,-0.07100108,-0.02325333,0,0,17,1348,0,1,,
0,9/14/2019 6:25,0.767564,1.07405,-0.07071663,-0.0233447,0,0,17,1348,0,1,,
0,9/14/2019 6:30,0.7675055,1.074034,-0.07077522,-0.0233602,0,0,17,1348,0,1,,
0,9/14/2019 6:35,0.7674481,1.074175,-0.07083251,-0.02321955,0,0,17,1348,0,1,,
0,9/14/2019 6:40,0.7674936,1.074174,-0.07078703,-0.02322058,0,0,17,1348,0,1,,
0,9/14/2019 6:45,0.7674502,1.074039,-0.07083047,-0.02335543,0,0,17,1348,0,1,,
0,9/14/2019 6:50,0.7674728,1.074094,-0.07080784,-0.02330098,0,0,17,1348,0,1,,
0,9/14/2019 6:55,0.7675788,1.073953,-0.07070182,-0.0234419,0,0,17,1348,0,1,,
0,9/14/2019 7:00,0.767387,1.073965,-0.0708937,-0.02343005,0,0,17,1348,0,1,,
0,9/14/2019 7:05,0.7674277,1.074142,-0.07085296,-0.02325249,0,0,17,1348,0,1,,
0,9/14/2019 7:10,0.7675407,1.074011,-0.07073996,-0.02338397,0,0,17,1348,0,1,,
0,9/14/2019 7:15,0.7674322,1.074073,-0.07084849,-0.02332204,0,0,17,1348,0,1,,
0,9/14/2019 7:20,0.7674301,1.074065,-0.07085062,-0.0233298,0,0,17,1348,0,1,,
0,9/14/2019 7:25,0.7673834,1.074007,-0.07089724,-0.0233874,0,0,17,1348,0,1,,
0,9/14/2019 7:30,0.7675512,1.074084,-0.07072941,-0.02331061,0,0,17,1348,0,1,,
0,9/14/2019 7:35,0.7676436,1.073996,-0.07063701,-0.02339849,0,0,17,1348,0,1,,
0,9/14/2019 7:40,0.7675323,1.074008,-0.07074834,-0.02338726,0,0,17,1348,0,1,,
0,9/14/2019 7:45,0.7674624,1.074119,-0.0708183,-0.02327594,0,0,17,1348,0,1,,
0,9/14/2019 7:50,0.7674397,1.074065,-0.07084092,-0.02333005,0,0,17,1348,0,1,,
0,9/14/2019 7:55,0.7676124,1.074127,-0.07066823,-0.02326815,0,0,17,1348,0,1,,
0,9/14/2019 8:00,0.7675942,1.074052,-0.07068647,-0.02334297,0,0,17,1348,0,1,,
0,9/14/2019 8:05,0.7676361,1.073933,-0.07064462,-0.0234622,0,0,17,1348,0,1,,
0,9/14/2019 8:10,0.7674334,1.074134,-0.0708472,-0.02326074,0,0,17,1348,0,1,,
0,9/14/2019 8:15,0.7675394,1.073992,-0.07074123,-0.02340242,0,0,17,1348,0,1,,
0,9/14/2019 8:20,0.7672288,1.073962,-0.07105186,-0.02343277,0,0,17,1348,0,1,,
0,9/14/2019 8:25,0.767458,1.074262,-0.07082263,-0.02313265,0,0,17,1348,0,1,,
0,9/14/2019 8:30,0.7674999,1.073858,-0.07078076,-0.02353713,0,0,17,1348,0,1,,
0,9/14/2019 8:35,0.7674907,1.073964,-0.07078994,-0.02343116,0,0,17,1348,0,1,,
0,9/14/2019 8:40,0.7673852,1.073928,-0.07089545,-0.02346707,0,0,17,1348,0,1,,
0,9/14/2019 8:45,0.7672933,1.073938,-0.07098733,-0.02345647,0,0,17,1348,0,1,,
0,9/14/2019 8:50,0.7673901,1.073992,-0.0708906,-0.02340267,0,0,17,1348,0,1,,
0,9/14/2019 8:55,0.7674951,1.074165,-0.07078554,-0.0232295,0,0,17,1348,0,1,,
0,9/14/2019 9:00,0.7674823,1.074002,-0.07079832,-0.02339249,0,0,17,1348,0,1,,
0,9/14/2019 9:05,0.7673938,1.074134,-0.07088687,-0.02326119,0,0,17,1348,0,1,,
0,9/14/2019 9:10,0.7674341,1.074217,-0.07084655,-0.02317794,0,0,17,1348,0,1,,
0,9/14/2019 9:15,0.767497,1.073987,-0.07078362,-0.02340768,0,0,17,1348,0,1,,
0,9/14/2019 9:20,0.7677215,1.074065,-0.0705591,-0.02332979,0,0,17,1348,0,1,,
0,9/14/2019 9:25,0.7675009,1.074025,-0.07077977,-0.02337,0,0,17,1348,0,1,,
0,9/14/2019 9:30,0.7676306,1.073997,-0.07065005,-0.0233974,0,0,17,1348,0,1,,
0,9/14/2019 9:35,0.7675411,1.073924,-0.07073952,-0.0234711,0,0,17,1348,0,1,,
0,9/14/2019 9:40,0.7674147,1.074027,-0.07086597,-0.02336738,0,0,17,1348,0,1,,
0,9/14/2019 9:45,0.7675085,1.073993,-0.0707721,-0.02340205,0,0,17,1348,0,1,,
0,9/14/2019 9:50,0.7674196,1.074072,-0.07086105,-0.02332332,0,0,17,1348,0,1,,
0,9/14/2019 9:55,0.7672425,1.074033,-0.07103816,-0.02336129,0,0,17,1348,0,1,,
0,9/14/2019 10:00,0.7674894,1.073986,-0.07079125,-0.0234091,0,0,17,1348,0,1,,
0,9/14/2019 10:05,0.7674916,1.073907,-0.07078902,-0.02348823,0,0,17,1348,0,1,,
0,9/14/2019 10:10,0.767553,1.073956,-0.07072765,-0.02343904,0,0,17,1348,0,1,,
0,9/14/2019 10:15,0.7675149,1.074017,-0.07076579,-0.02337798,0,0,17,1348,0,1,,
0,9/14/2019 10:20,0.7674214,1.073989,-0.07085928,-0.02340556,0,0,17,1348,0,1,,
0,9/14/2019 10:25,0.7675039,1.073881,-0.07077669,-0.02351372,0,0,17,1348,0,1,,
0,9/14/2019 10:30,0.7672727,1.073915,-0.07100798,-0.02347965,0,0,17,1348,0,1,,
0,9/14/2019 10:35,0.7676064,1.074047,-0.07067426,-0.02334804,0,0,17,1348,0,1,,
0,9/14/2019 10:40,0.7675819,1.074068,-0.07069872,-0.02332712,0,0,17,1348,0,1,,
0,9/14/2019 10:45,0.7674018,1.074067,-0.07087887,-0.02332819,0,0,17,1348,0,1,,
0,9/14/2019 10:50,0.7672827,1.074059,-0.07099794,-0.02333535,0,0,17,1348,0,1,,
0,9/14/2019 10:55,0.7674805,1.074031,-0.07080016,-0.02336401,0,0,17,1348,0,1,,
0,9/14/2019 11:00,0.7673487,1.073924,-0.07093193,-0.02347047,0,0,17,1348,0,1,,
0,9/14/2019 11:05,0.7676407,1.074038,-0.07063993,-0.02335669,0,0,17,1348,0,1,,
0,9/14/2019 11:10,0.7675024,1.073959,-0.07077822,-0.02343608,0,0,17,1348,0,1,,
0,9/14/2019 11:15,0.7675025,1.074057,-0.07077809,-0.02333823,0,0,17,1348,0,1,,
0,9/14/2019 11:20,0.7673795,1.073717,-0.07090111,-0.0236774,0,0,17,1348,0,1,,
0,9/14/2019 11:25,0.7672468,1.073816,-0.07103384,-0.02357848,0,0,17,1348,0,1,,
0,9/14/2019 11:30,0.7673793,1.073923,-0.07090134,-0.02347133,0,0,17,1348,0,1,,
0,9/14/2019 11:35,0.7673169,1.073814,-0.07096376,-0.02358063,0,0,17,1348,0,1,,
0,9/14/2019 11:40,0.7672273,1.073839,-0.07105333,-0.02355568,0,0,17,1348,0,1,,
0,9/14/2019 11:45,0.7672253,1.073957,-0.07105539,-0.02343799,0,0,17,1348,0,1,,
0,9/14/2019 11:50,0.7676077,1.073948,-0.07067291,-0.02344676,0,0,17,1348,0,1,,
0,9/14/2019 11:55,0.76729,1.073845,-0.07099066,-0.02355015,0,0,17,1348,0,1,,
0,9/14/2019 12:00,0.7672231,1.073925,-0.07105753,-0.02346974,0,0,17,1348,0,1,,
0,9/14/2019 12:05,0.7674754,1.074035,-0.0708052,-0.02335941,0,0,17,1348,0,1,,
0,9/14/2019 12:10,0.7673538,1.07387,-0.07092685,-0.02352481,0,0,17,1348,0,1,,
0,9/14/2019 12:15,0.7674157,1.073955,-0.07086498,-0.0234393,0,0,17,1348,0,1,,
0,9/14/2019 12:20,0.7673159,1.073903,-0.07096473,-0.02349195,0,0,17,1348,0,1,,
0,9/14/2019 12:25,0.7672866,1.073961,-0.07099401,-0.02343374,0,0,17,1348,0,1,,
0,9/14/2019 12:30,0.7674351,1.074022,-0.0708456,-0.02337259,0,0,17,1348,0,1,,
0,9/14/2019 12:35,0.7671866,1.073917,-0.07109402,-0.02347747,0,0,17,1348,0,1,,
0,9/14/2019 12:40,0.7674242,1.073769,-0.07085653,-0.02362567,0,0,17,1348,0,1,,
0,9/14/2019 12:45,0.7672556,1.074042,-0.07102504,-0.0233525,0,0,17,1348,0,1,,
0,9/14/2019 12:50,0.7675536,1.073845,-0.070727,-0.02354982,0,0,17,1348,0,1,,
0,9/14/2019 12:55,0.7672803,1.073969,-0.07100039,-0.02342595,0,0,17,1348,0,1,,
0,9/14/2019 13:00,0.7672825,1.073869,-0.07099818,-0.02352598,0,0,17,1348,0,1,,
0,9/14/2019 13:05,0.767362,1.073845,-0.07091865,-0.02355021,0,0,17,1348,0,1,,
0,9/14/2019 13:10,0.7673926,1.073863,-0.07088803,-0.02353149,0,0,17,1348,0,1,,
0,9/14/2019 13:15,0.7673746,1.074067,-0.07090605,-0.02332745,0,0,17,1348,0,1,,
0,9/14/2019 13:20,0.7674479,1.073816,-0.07083274,-0.02357872,0,0,17,1348,0,1,,
0,9/14/2019 13:25,0.7672347,1.073831,-0.071046,-0.02356416,0,0,17,1348,0,1,,
0,9/14/2019 13:30,0.7674055,1.074013,-0.07087514,-0.02338206,0,0,17,1348,0,1,,
0,9/14/2019 13:35,0.7672308,1.073941,-0.07104983,-0.02345395,0,0,17,1348,0,1,,
0,9/14/2019 13:40,0.7673347,1.074041,-0.07094595,-0.02335406,0,0,17,1348,0,1,,
0,9/14/2019 13:45,0.76733,1.074002,-0.07095066,-0.02339305,0,0,17,1348,0,1,,
0,9/14/2019 13:50,0.7673799,1.074047,-0.07090069,-0.02334809,0,0,17,1348,0,1,,
0,9/14/2019 13:55,0.7674525,1.073893,-0.07082813,-0.02350134,0,0,17,1348,0,1,,
0,9/14/2019 14:00,0.7672552,1.073876,-0.07102541,-0.02351871,0,0,17,1348,0,1,,
0,9/14/2019 14:05,0.7674163,1.074204,-0.0708643,-0.02319092,0,0,17,1348,0,1,,
0,9/14/2019 14:10,0.7674633,1.07407,-0.07081743,-0.02332501,0,0,17,1348,0,1,,
0,9/14/2019 14:15,0.767308,1.07401,-0.07097268,-0.0233848,0,0,17,1348,0,1,,
0,9/14/2019 14:20,0.7675101,1.074019,-0.07077061,-0.02337588,0,0,17,1348,0,1,,
0,9/14/2019 14:25,0.7674611,1.073983,-0.07081953,-0.02341179,0,0,17,1348,0,1,,
0,9/14/2019 14:30,0.7671179,1.074078,-0.07116278,-0.02331659,0,0,17,1348,0,1,,
0,9/14/2019 14:35,0.7672538,1.073941,-0.07102687,-0.02345417,0,0,17,1348,0,1,,
0,9/14/2019 14:40,0.767413,1.074092,-0.07086769,-0.02330237,0,0,17,1348,0,1,,
0,9/14/2019 14:45,0.7675245,1.07405,-0.07075619,-0.02334515,0,0,17,1348,0,1,,
0,9/14/2019 14:50,0.7676011,1.074119,-0.07067952,-0.02327575,0,0,17,1348,0,1,,
0,9/14/2019 14:55,0.767545,1.074058,-0.07073555,-0.02333707,0,0,17,1348,0,1,,
0,9/14/2019 15:00,0.767373,1.074093,-0.07090767,-0.0233016,0,0,17,1348,0,1,,
0,9/14/2019 15:05,0.7673433,1.073705,-0.0709373,-0.02368974,0,0,17,1348,0,1,,
0,9/14/2019 15:10,0.7673699,1.073872,-0.07091072,-0.02352304,0,0,17,1348,0,1,,
0,9/14/2019 15:15,0.7673642,1.07384,-0.07091644,-0.02355474,0,0,17,1348,0,1,,
0,9/14/2019 15:20,0.767285,1.073917,-0.07099569,-0.02347736,0,0,17,1348,0,1,,
0,9/14/2019 15:25,0.7673033,1.073828,-0.07097729,-0.02356651,0,0,17,1348,0,1,,
0,9/14/2019 15:30,0.7673615,1.074054,-0.07091918,-0.02334036,0,0,17,1348,0,1,,
0,9/14/2019 15:35,0.7674939,1.073998,-0.07078674,-0.02339641,0,0,17,1348,0,1,,
0,9/14/2019 15:40,0.7675398,1.074006,-0.07074089,-0.02338874,0,0,17,1348,0,1,,
0,9/14/2019 15:45,0.7673574,1.074128,-0.07092329,-0.0232672,0,0,17,1348,0,1,,
0,9/14/2019 15:50,0.7673466,1.074119,-0.07093404,-0.02327554,0,0,17,1348,0,1,,
0,9/14/2019 15:55,0.7673057,1.074005,-0.0709749,-0.02339013,0,0,17,1348,0,1,,
0,9/14/2019 16:00,0.7673839,1.073887,-0.07089671,-0.02350719,0,0,17,1348,0,1,,
0,9/14/2019 16:05,0.7676818,1.07411,-0.07059888,-0.02328432,0,0,17,1348,0,1,,
0,9/14/2019 16:10,0.7674216,1.07402,-0.07085906,-0.02337484,0,0,17,1348,0,1,,
0,9/14/2019 16:15,0.7674053,1.074061,-0.07087533,-0.02333347,0,0,17,1348,0,1,,
0,9/14/2019 16:20,0.7674987,1.073854,-0.07078191,-0.02354116,0,0,17,1348,0,1,,
0,9/14/2019 16:25,0.7674372,1.074139,-0.07084349,-0.02325624,0,0,17,1348,0,1,,
0,9/14/2019 16:30,0.7674568,1.073953,-0.07082391,-0.02344161,0,0,17,1348,0,1,,
0,9/14/2019 16:35,0.7675735,1.074138,-0.07070713,-0.02325695,0,0,17,1348,0,1,,
0,9/14/2019 16:40,0.7675648,1.074159,-0.07071581,-0.02323579,0,0,17,1348,0,1,,
0,9/14/2019 16:45,0.7674141,1.073971,-0.07086654,-0.023424,0,0,17,1348,0,1,,
0,9/14/2019 16:50,0.7675267,1.073953,-0.07075394,-0.02344172,0,0,17,1348,0,1,,
0,9/14/2019 16:55,0.767444,1.073946,-0.07083666,-0.02344861,0,0,17,1348,0,1,,
0,9/14/2019 17:00,0.7674915,1.073916,-0.0707892,-0.02347902,0,0,17,1348,0,1,,
0,9/14/2019 17:05,0.7671949,1.074046,-0.0710857,-0.0233486,0,0,17,1348,0,1,,
0,9/14/2019 17:10,0.7674307,1.07403,-0.07084996,-0.02336443,0,0,17,1348,0,1,,
0,9/14/2019 17:15,0.7672738,1.073963,-0.07100684,-0.0234313,0,0,17,1348,0,1,,
0,9/14/2019 17:20,0.767544,1.073989,-0.07073665,-0.0234054,0,0,17,1348,0,1,,
0,9/14/2019 17:25,0.7674187,1.07408,-0.07086191,-0.02331461,0,0,17,1348,0,1,,
0,9/14/2019 17:30,0.7674743,1.073929,-0.07080635,-0.02346549,0,0,17,1348,0,1,,
0,9/14/2019 17:35,0.767402,1.074113,-0.0708786,-0.02328187,0,0,17,1348,0,1,,
0,9/14/2019 17:40,0.7673761,1.073994,-0.07090452,-0.02340108,0,0,17,1348,0,1,,
0,9/14/2019 17:45,0.7673457,1.073938,-0.07093491,-0.02345729,0,0,17,1348,0,1,,
0,9/14/2019 17:50,0.7672709,1.074012,-0.07100974,-0.02338246,0,0,17,1348,0,1,,
0,9/14/2019 17:55,0.7674556,1.073979,-0.07082505,-0.023416,0,0,17,1348,0,1,,
0,9/14/2019 18:00,0.7672671,1.073908,-0.07101354,-0.02348708,0,0,17,1348,0,1,,
0,9/14/2019 18:05,0.7675071,1.073997,-0.07077351,-0.02339815,0,0,17,1348,0,1,,
0,9/14/2019 18:10,0.7674698,1.073988,-0.07081082,-0.02340675,0,0,17,1348,0,1,,
0,9/14/2019 18:15,0.7674546,1.073945,-0.07082605,-0.02344948,0,0,17,1348,0,1,,
0,9/14/2019 18:20,0.7672117,1.073899,-0.07106899,-0.02349541,0,0,17,1348,0,1,,
0,9/14/2019 18:25,0.7675235,1.074064,-0.07075717,-0.02333118,0,0,17,1348,0,1,,
0,9/14/2019 18:30,0.7674175,1.073922,-0.07086318,-0.02347249,0,0,17,1348,0,1,,
0,9/14/2019 18:35,0.7671731,1.074055,-0.07110756,-0.02333952,0,0,17,1348,0,1,,
0,9/14/2019 18:40,0.7676742,1.074011,-0.07060649,-0.02338396,0,0,17,1348,0,1,,
0,9/14/2019 18:45,0.7673116,1.074166,-0.07096906,-0.02322864,0,0,17,1348,0,1,,
0,9/14/2019 18:50,0.7674423,1.073858,-0.07083838,-0.02353644,0,0,17,1348,0,1,,
0,9/14/2019 18:55,0.7672933,1.073869,-0.07098737,-0.02352615,0,0,17,1348,0,1,,
0,9/14/2019 19:00,0.7674017,1.073938,-0.07087894,-0.02345725,0,0,17,1348,0,1,,
0,9/14/2019 19:05,0.7674085,1.074005,-0.07087207,-0.02338971,0,0,17,1348,0,1,,
0,9/14/2019 19:10,0.7675878,1.074006,-0.07069283,-0.02338835,0,0,17,1348,0,1,,
0,9/14/2019 19:15,0.7673125,1.073981,-0.07096814,-0.02341413,0,0,17,1348,0,1,,
0,9/14/2019 19:20,0.7673445,1.073995,-0.0709361,-0.02339954,0,0,17,1348,0,1,,
0,9/14/2019 19:25,0.7673046,1.074097,-0.07097602,-0.02329752,0,0,17,1348,0,1,,
0,9/14/2019 19:30,0.7673452,1.073948,-0.07093547,-0.02344677,0,0,17,1348,0,1,,
0,9/14/2019 19:35,0.7674185,1.074102,-0.07086217,-0.02329328,0,0,17,1348,0,1,,
0,9/14/2019 19:40,0.7673892,1.074036,-0.0708914,-0.02335825,0,0,17,1348,0,1,,
0,9/14/2019 19:45,0.7672395,1.073899,-0.07104115,-0.02349599,0,0,17,1348,0,1,,
0,9/14/2019 19:50,0.7671994,1.073897,-0.07108125,-0.02349734,0,0,17,1348,0,1,,
0,9/14/2019 19:55,0.7674667,1.073996,-0.07081395,-0.02339898,0,0,17,1348,0,1,,
0,9/14/2019 20:00,0.7673443,1.073952,-0.07093639,-0.02344312,0,0,17,1348,0,1,,
0,9/14/2019 20:05,0.7673372,1.073949,-0.07094343,-0.02344603,0,0,17,1348,0,1,,
0,9/14/2019 20:10,0.7672368,1.074116,-0.07104386,-0.02327882,0,0,17,1348,0,1,,
0,9/14/2019 20:15,0.7673143,1.073791,-0.07096634,-0.02360337,0,0,17,1348,0,1,,
0,9/14/2019 20:20,0.7673329,1.074036,-0.0709478,-0.02335918,0,0,17,1348,0,1,,
0,9/14/2019 20:25,0.7674145,1.074126,-0.0708661,-0.02326896,0,0,17,1348,0,1,,
0,9/14/2019 20:30,0.7671983,1.074008,-0.0710824,-0.02338684,0,0,17,1348,0,1,,
0,9/14/2019 20:35,0.767409,1.074088,-0.07087161,-0.02330726,0,0,17,1348,0,1,,
0,9/14/2019 20:40,0.7673197,1.073847,-0.07096087,-0.02354741,0,0,17,1348,0,1,,
0,9/14/2019 20:45,0.7671648,1.074065,-0.07111593,-0.02332946,0,0,17,1348,0,1,,
0.01,9/14/2019 20:50,0.7672923,1.073973,-0.07098834,-0.02342183,0,0,17,1348,0,1,,
0.01,9/14/2019 20:55,0.7673501,1.074095,-0.07093051,-0.0232997,0,0,17,1348,0,1,,
0,9/14/2019 21:00,0.7672138,1.073765,-0.07106682,-0.02362981,0,0,17,1348,0,1,,
0,9/14/2019 21:05,0.7672027,1.073981,-0.07107796,-0.02341391,0,0,17,1348,0,1,,
0,9/14/2019 21:10,0.767393,1.073893,-0.07088766,-0.02350192,0,0,17,1348,0,1,,
0,9/14/2019 21:15,0.7674448,1.074053,-0.07083584,-0.02334168,0,0,17,1348,0,1,,
0,9/14/2019 21:20,0.7671365,1.073929,-0.07114422,-0.02346561,0,0,17,1348,0,1,,
0,9/14/2019 21:25,0.7672652,1.073944,-0.07101544,-0.02345069,0,0,17,1348,0,1,,
