,TOA5 Idea school Asphalt CR 1000,91193,CR1000.Std.32.03,CPU:Asphalt_20190312.CR1,42731,Hydro,,,,,
Rain_in_Tot,TIMESTAMP,AnoC_Level_Avg,AC_Level_Avg,AnoC_Stage_Avg,AC_Stage_Avg,AnoC_Flow_Avg,AC_Flow_Avg,AnoC_Sample_Pulses_Max,AC_Sample_Pulses_Max,AnoC_GoodSample_Max,AC_GoodSample_Max
In,TS,Ft,Ft,Ft,Ft,GPM,GPM,Pulses,Pulses,Samples,Samples
Tot,,Avg,Avg,Avg,Avg,Avg,Avg,Max,Max,Max,Max
0.01,9/20/2019 4:00,1.024606,1.182644,-0.04834148,0.1683195,0,19.45179,1,2,0,0
0,9/20/2019 4:05,1.024648,1.182717,-0.04830013,0.1683923,0,19.47104,1,2,0,0
0,9/20/2019 4:10,1.024769,1.18259,-0.04817856,0.168265,0,19.43735,1,2,0,0
0,9/20/2019 4:15,1.024739,1.18253,-0.04820901,0.1682049,0,19.42144,1,2,0,0
0,9/20/2019 4:20,1.024676,1.182694,-0.048272,0.1683688,0,19.4648,1,2,0,0
0,9/20/2019 4:25,1.02462,1.182664,-0.04832808,0.1683392,0,19.457,1,2,0,0
0,9/20/2019 4:30,1.024673,1.18276,-0.04827481,0.1684357,0,19.48259,1,2,0,0
0,9/20/2019 4:35,1.024503,1.182679,-0.04844509,0.1683546,0,19.46107,1,2,0,0
0,9/20/2019 4:40,1.024499,1.182791,-0.04844901,0.1684659,0,19.49062,1,2,0,0
0,9/20/2019 4:45,1.024685,1.182599,-0.04826246,0.168274,0,19.4397,1,2,0,0
0,9/20/2019 4:50,1.024553,1.182653,-0.04839511,0.1683277,0,19.45397,1,2,0,0
0,9/20/2019 4:55,1.024645,1.182763,-0.04830293,0.1684382,0,19.48321,1,2,0,0
0,9/20/2019 5:00,1.024564,1.182537,-0.04838364,0.1682125,0,19.42344,1,2,0,0
0,9/20/2019 5:05,1.024674,1.182765,-0.04827388,0.1684403,0,19.48378,1,2,0,0
0,9/20/2019 5:10,1.024554,1.182595,-0.04839367,0.1682697,0,19.43861,1,2,0,0
0,9/20/2019 5:15,1.024511,1.182723,-0.048437,0.1683985,0,19.47272,1,2,0,0
0.01,9/20/2019 5:20,1.024378,1.182686,-0.04857013,0.168361,0,19.46276,1,2,0,0
0,9/20/2019 5:25,1.02448,1.182501,-0.04846811,0.1681763,0,19.41387,1,2,0,0
0,9/20/2019 5:30,1.024522,1.182496,-0.04842557,0.1681707,0,19.41237,1,2,0,0
0,9/20/2019 5:35,1.024685,1.182504,-0.04826272,0.1681791,0,19.41458,1,2,0,0
0,9/20/2019 5:40,1.02457,1.182432,-0.04837771,0.1681075,0,19.39565,1,2,0,0
0,9/20/2019 5:45,1.024528,1.18263,-0.04841963,0.1683052,0,19.44799,1,2,0,0
0,9/20/2019 5:50,1.024279,1.182613,-0.04866927,0.1682878,0,19.44335,1,2,0,0
0,9/20/2019 5:55,1.024408,1.182674,-0.04854006,0.1683491,0,19.45965,1,2,0,0
0,9/20/2019 6:00,1.024429,1.182608,-0.04851925,0.1682827,0,19.44199,1,2,0,0
0,9/20/2019 6:05,1.024486,1.182598,-0.04846206,0.1682736,0,19.43959,1,2,0,0
0,9/20/2019 6:10,1.024526,1.182544,-0.04842152,0.1682196,0,19.4253,1,2,0,0
0,9/20/2019 6:15,1.024583,1.182594,-0.04836537,0.168269,0,19.43843,1,2,0,0
0,9/20/2019 6:20,1.024356,1.182649,-0.04859149,0.1683245,0,19.45315,1,2,0,0
0,9/20/2019 6:25,1.024408,1.182565,-0.04854007,0.1682405,0,19.43088,1,2,0,0
0,9/20/2019 6:30,1.024413,1.182842,-0.04853484,0.1685174,0,19.50421,1,2,0,0
0,9/20/2019 6:35,1.024352,1.182487,-0.04859601,0.1681624,0,19.41022,1,2,0,0
0,9/20/2019 6:40,1.024712,1.182665,-0.04823583,0.1683399,0,19.45718,1,2,0,0
0,9/20/2019 6:45,1.024455,1.182726,-0.04849315,0.1684011,0,19.4734,1,2,0,0
0,9/20/2019 6:50,1.024479,1.182642,-0.04846843,0.168317,0,19.45109,1,2,0,0
0,9/20/2019 6:55,1.024643,1.182626,-0.04830503,0.1683014,0,19.44697,1,2,0,0
0,9/20/2019 7:00,1.024475,1.182619,-0.04847276,0.1682938,0,19.445,1,2,0,0
0,9/20/2019 7:05,1.024352,1.182703,-0.04859557,0.1683784,0,19.46737,1,2,0,0
0,9/20/2019 7:10,1.024495,1.182567,-0.04845298,0.1682419,0,19.43124,1,2,0,0
0,9/20/2019 7:15,1.024429,1.182798,-0.04851865,0.1684735,0,19.49264,1,2,0,0
0,9/20/2019 7:20,1.024488,1.182714,-0.04845991,0.1683888,0,19.47007,1,2,0,0
0,9/20/2019 7:25,1.02431,1.182638,-0.04863758,0.1683129,0,19.45005,1,2,0,0
0,9/20/2019 7:30,1.024411,1.182791,-0.04853713,0.1684663,0,19.49063,1,2,0,0
0,9/20/2019 7:35,1.024183,1.182488,-0.048765,0.1681633,0,19.41043,1,2,0,0
0,9/20/2019 7:40,1.024349,1.182599,-0.04859849,0.1682741,0,19.43979,1,2,0,0
0,9/20/2019 7:45,1.024373,1.182602,-0.04857496,0.1682769,0,19.44051,1,2,0,0
0,9/20/2019 7:50,1.024471,1.182596,-0.04847706,0.1682709,0,19.43893,1,2,0,0
0,9/20/2019 7:55,1.024323,1.182526,-0.0486248,0.1682012,0,19.42043,1,2,0,0
0,9/20/2019 8:00,1.024285,1.1826,-0.04866304,0.1682751,0,19.44,1,2,0,0
0,9/20/2019 8:05,1.024472,1.182724,-0.04847537,0.1683987,0,19.47273,1,2,0,0
0,9/20/2019 8:10,1.02444,1.18258,-0.04850781,0.1682548,0,19.43466,1,2,0,0
0,9/20/2019 8:15,1.024228,1.182667,-0.04871964,0.1683428,0,19.45793,1,2,0,0
0.01,9/20/2019 8:20,1.024344,1.182567,-0.04860374,0.1682425,0,19.43141,1,2,0,0
0,9/20/2019 8:25,1.024321,1.18255,-0.04862643,0.1682256,0,19.4269,1,2,0,0
0,9/20/2019 8:30,1.024264,1.182456,-0.0486834,0.1681307,0,19.40181,1,2,0,0
0,9/20/2019 8:35,1.02457,1.182547,-0.04837772,0.1682226,0,19.42612,1,2,0,0
0,9/20/2019 8:40,1.024305,1.182304,-0.04864281,0.1679796,0,19.3618,1,2,0,0
0,9/20/2019 8:45,1.024046,1.182397,-0.048902,0.168072,0,19.38622,1,2,0,0
0,9/20/2019 8:50,1.02419,1.182526,-0.04875783,0.168201,0,19.42044,1,2,0,0
0,9/20/2019 8:55,1.024245,1.182381,-0.04870321,0.1680562,0,19.38213,1,2,0,0
0,9/20/2019 9:00,1.024229,1.182485,-0.04871857,0.1681606,0,19.40975,1,2,0,0
0,9/20/2019 9:05,1.02407,1.182454,-0.04887771,0.1681291,0,19.40136,1,2,0,0
0,9/20/2019 9:10,1.024136,1.182584,-0.04881222,0.1682594,0,19.43579,1,2,0,0
0,9/20/2019 9:15,1.024246,1.182499,-0.04870136,0.1681746,0,19.41344,1,2,0,0
0,9/20/2019 9:20,1.024071,1.182566,-0.04887652,0.1682414,0,19.43108,1,2,0,0
0,9/20/2019 9:25,1.024092,1.182367,-0.04885586,0.1680427,0,19.37847,1,2,0,0
0,9/20/2019 9:30,1.02414,1.182462,-0.0488081,0.1681376,0,19.40366,1,2,0,0
0,9/20/2019 9:35,1.024106,1.182556,-0.04884213,0.1682311,0,19.42835,1,2,0,0
0,9/20/2019 9:40,1.024193,1.182428,-0.04875473,0.1681032,0,19.3945,1,2,0,0
0,9/20/2019 9:45,1.024118,1.182456,-0.04882957,0.1681308,0,19.40185,1,2,0,0
0,9/20/2019 9:50,1.024116,1.182522,-0.0488315,0.1681973,0,19.41945,1,2,0,0
0,9/20/2019 9:55,1.024118,1.182563,-0.04883029,0.1682383,0,19.43026,1,2,0,0
0,9/20/2019 10:00,1.024066,1.182477,-0.04888172,0.1681518,0,19.40737,1,2,0,0
0,9/20/2019 10:05,1.024258,1.18239,-0.04868941,0.1680652,0,19.38447,1,2,0,0
0,9/20/2019 10:10,1.024029,1.182482,-0.04891837,0.1681568,0,19.40868,1,2,0,0
0,9/20/2019 10:15,1.023996,1.182499,-0.04895175,0.1681737,0,19.41318,1,2,0,0
0,9/20/2019 10:20,1.024078,1.18245,-0.04887029,0.168125,0,19.40032,1,2,0,0
0,9/20/2019 10:25,1.024122,1.182439,-0.04882548,0.1681138,0,19.39738,1,2,0,0
0,9/20/2019 10:30,1.024196,1.182684,-0.04875205,0.1683588,0,19.4623,1,2,0,0
0,9/20/2019 10:35,1.024185,1.182475,-0.04876324,0.1681501,0,19.40693,1,2,0,0
0,9/20/2019 10:40,1.024084,1.182515,-0.04886335,0.1681902,0,19.4176,1,2,0,0
0,9/20/2019 10:45,1.02409,1.182427,-0.04885786,0.1681025,0,19.39435,1,2,0,0
0,9/20/2019 10:50,1.024204,1.182543,-0.04874339,0.1682185,0,19.42502,1,2,0,0
0,9/20/2019 10:55,1.023881,1.182315,-0.04906689,0.1679905,0,19.36471,1,2,0,0
0,9/20/2019 11:00,1.023929,1.18241,-0.0490185,0.1680849,0,19.38965,1,2,0,0
0,9/20/2019 11:05,1.024237,1.182375,-0.04871088,0.1680505,0,19.38054,1,2,0,0
0,9/20/2019 11:10,1.024131,1.182444,-0.04881685,0.168119,0,19.39868,1,2,0,0
0,9/20/2019 11:15,1.024019,1.182322,-0.04892876,0.1679973,0,19.36652,1,2,0,0
0,9/20/2019 11:20,1.023965,1.182439,-0.04898295,0.1681145,0,19.39752,1,2,0,0
0,9/20/2019 11:25,1.024173,1.182324,-0.04877475,0.1679992,0,19.36698,1,2,0,0
0,9/20/2019 11:30,1.023868,1.182392,-0.0490802,0.1680669,0,19.38486,1,2,0,0
0,9/20/2019 11:35,1.023965,1.182394,-0.04898256,0.1680689,0,19.38543,1,2,0,0
0,9/20/2019 11:40,1.023952,1.182498,-0.04899555,0.1681731,0,19.41308,1,2,0,0
0,9/20/2019 11:45,1.023949,1.182279,-0.0489989,0.1679542,0,19.35509,1,2,0,0
0,9/20/2019 11:50,1.024047,1.18223,-0.04890029,0.167905,0,19.34215,1,2,0,0
0,9/20/2019 11:55,1.023962,1.182243,-0.04898616,0.1679181,0,19.34553,1,2,0,0
0,9/20/2019 12:00,1.023923,1.182183,-0.04902529,0.1678582,0,19.32973,1,2,0,0
0,9/20/2019 12:05,1.023914,1.182396,-0.0490336,0.168071,0,19.386,1,2,0,0
0,9/20/2019 12:10,1.023993,1.182142,-0.04895486,0.1678177,0,19.31903,1,2,0,0
0,9/20/2019 12:15,1.023986,1.182229,-0.04896151,0.1679039,0,19.34176,1,2,0,0
0,9/20/2019 12:20,1.023895,1.18228,-0.04905333,0.1679557,0,19.35551,1,2,0,0
0,9/20/2019 12:25,1.023958,1.18222,-0.04898999,0.1678954,0,19.33952,1,2,0,0
0,9/20/2019 12:30,1.023828,1.182187,-0.04911944,0.1678622,0,19.3308,1,2,0,0
0,9/20/2019 12:35,1.023835,1.182371,-0.04911289,0.1680456,0,19.37928,1,2,0,0
0,9/20/2019 12:40,1.023814,1.18223,-0.04913413,0.1679049,0,19.34206,1,2,0,0
0,9/20/2019 12:45,1.023803,1.182191,-0.04914495,0.1678657,0,19.33171,1,2,0,0
0,9/20/2019 12:50,1.023925,1.182245,-0.04902325,0.16792,0,19.34609,1,2,0,0
0,9/20/2019 12:55,1.023785,1.182107,-0.04916326,0.1677824,0,19.30967,1,2,0,0
0,9/20/2019 13:00,1.023795,1.182272,-0.04915304,0.1679474,0,19.35333,1,2,0,0
0,9/20/2019 13:05,1.023865,1.182249,-0.04908256,0.1679244,0,19.34721,1,2,0,0
0,9/20/2019 13:10,1.023602,1.182194,-0.04934552,0.1678688,0,19.33251,1,2,0,0
0,9/20/2019 13:15,1.023867,1.182257,-0.04908074,0.1679324,0,19.34933,1,2,0,0
0,9/20/2019 13:20,1.023754,1.182163,-0.04919423,0.167838,0,19.32446,1,2,0,0
0,9/20/2019 13:25,1.023721,1.182047,-0.04922719,0.1677227,0,19.29391,1,2,0,0
0,9/20/2019 13:30,1.023743,1.182337,-0.04920465,0.1680124,0,19.37049,1,2,0,0
0,9/20/2019 13:35,1.023872,1.182193,-0.04907592,0.167868,0,19.33233,1,2,0,0
0,9/20/2019 13:40,1.023752,1.182337,-0.0491956,0.1680126,0,19.37056,1,2,0,0
0,9/20/2019 13:45,1.023726,1.18217,-0.04922199,0.1678448,0,19.32616,1,2,0,0
0,9/20/2019 13:50,1.023713,1.182178,-0.04923477,0.1678531,0,19.32833,1,2,0,0
0,9/20/2019 13:55,1.023795,1.182159,-0.04915236,0.1678344,0,19.32345,1,2,0,0
0,9/20/2019 14:00,1.023684,1.182171,-0.04926395,0.1678459,0,19.32651,1,2,0,0
0,9/20/2019 14:05,1.02347,1.182171,-0.04947826,0.1678459,0,19.32645,1,2,0,0
0,9/20/2019 14:10,1.023556,1.182026,-0.04939209,0.1677013,0,19.2883,1,2,0,0
0,9/20/2019 14:15,1.023656,1.182021,-0.04929225,0.1676966,0,19.28697,1,2,0,0
0,9/20/2019 14:20,1.023697,1.182066,-0.04925114,0.1677413,0,19.29887,1,2,0,0
0,9/20/2019 14:25,1.023635,1.182125,-0.04931311,0.1678005,0,19.31452,1,2,0,0
0,9/20/2019 14:30,1.023464,1.182221,-0.0494836,0.167896,0,19.3397,1,2,0,0
0,9/20/2019 14:35,1.023646,1.181993,-0.0493014,0.1676683,0,19.27948,1,2,0,0
0,9/20/2019 14:40,1.023476,1.18204,-0.04947198,0.1677151,0,19.29191,1,2,0,0
0,9/20/2019 14:45,1.023582,1.182123,-0.04936629,0.1677985,0,19.31394,1,2,0,0
0,9/20/2019 14:50,1.02343,1.182177,-0.04951759,0.1678518,0,19.32802,1,2,0,0
0,9/20/2019 14:55,1.02385,1.181947,-0.04909741,0.1676225,0,19.26746,1,2,0,0
0,9/20/2019 15:00,1.023499,1.182113,-0.04944927,0.1677879,0,19.31115,1,2,0,0
0,9/20/2019 15:05,1.023604,1.182032,-0.04934343,0.167707,0,19.28978,1,2,0,0
0,9/20/2019 15:10,1.023496,1.182069,-0.04945178,0.1677444,0,19.29966,1,2,0,0
0,9/20/2019 15:15,1.023375,1.181999,-0.04957328,0.1676738,0,19.28099,1,2,0,0
0,9/20/2019 15:20,1.023526,1.182083,-0.04942203,0.1677583,0,19.30334,1,2,0,0
0,9/20/2019 15:25,1.023454,1.181959,-0.0494935,0.1676339,0,19.27042,1,2,0,0
0,9/20/2019 15:30,1.023312,1.182119,-0.04963581,0.1677943,0,19.31281,1,2,0,0
0,9/20/2019 15:35,1.023484,1.182063,-0.04946385,0.1677382,0,19.298,1,2,0,0
0,9/20/2019 15:40,1.023705,1.18209,-0.04924325,0.1677653,0,19.30526,1,2,0,0
0,9/20/2019 15:45,1.023559,1.182126,-0.04938867,0.1678012,0,19.31467,1,2,0,0
0,9/20/2019 15:50,1.023365,1.181939,-0.04958237,0.1676143,0,19.26533,1,2,0,0
0,9/20/2019 15:55,1.023587,1.1821,-0.04936066,0.1677748,0,19.30774,1,2,0,0
0,9/20/2019 16:00,1.02356,1.182169,-0.04938804,0.1678446,0,19.32613,1,2,0,0
0,9/20/2019 16:05,1.023469,1.182044,-0.0494788,0.1677189,0,19.2929,1,2,0,0
0,9/20/2019 16:10,1.023375,1.18216,-0.04957305,0.1678356,0,19.32378,1,2,0,0
0,9/20/2019 16:15,1.023367,1.182021,-0.04958107,0.1676958,0,19.28679,1,2,0,0
0,9/20/2019 16:20,1.023211,1.182056,-0.04973714,0.1677307,0,19.29603,1,2,0,0
0,9/20/2019 16:25,1.02321,1.181843,-0.04973821,0.1675184,0,19.24002,1,2,0,0
0,9/20/2019 16:30,1.023454,1.181997,-0.04949419,0.1676718,0,19.28045,1,2,0,0
0,9/20/2019 16:35,1.02347,1.181958,-0.04947786,0.1676335,0,19.27033,1,2,0,0
0,9/20/2019 16:40,1.023522,1.182046,-0.04942575,0.1677207,0,19.29341,1,2,0,0
0,9/20/2019 16:45,1.023338,1.18209,-0.04960981,0.1677655,0,19.30525,1,2,0,0
0,9/20/2019 16:50,1.023486,1.181938,-0.0494615,0.1676136,0,19.26513,1,2,0,0
0,9/20/2019 16:55,1.023277,1.181958,-0.04967111,0.167633,0,19.27021,1,2,0,0
0,9/20/2019 17:00,1.023308,1.182029,-0.04963987,0.1677041,0,19.28899,1,2,0,0
0,9/20/2019 17:05,1.023349,1.181908,-0.0495989,0.1675828,0,19.257,1,2,0,0
0,9/20/2019 17:10,1.023339,1.181987,-0.04960928,0.1676621,0,19.27792,1,2,0,0
0,9/20/2019 17:15,1.023468,1.181796,-0.04948018,0.1674714,0,19.22758,1,2,0,0
0,9/20/2019 17:20,1.023366,1.181999,-0.04958191,0.1676738,0,19.28098,1,2,0,0
0,9/20/2019 17:25,1.0233,1.181919,-0.04964823,0.1675936,0,19.25989,1,2,0,0
0,9/20/2019 17:30,1.023334,1.181859,-0.04961401,0.1675337,0,19.24401,1,2,0,0
0,9/20/2019 17:35,1.023292,1.181883,-0.04965613,0.1675576,0,19.25035,1,2,0,0
0,9/20/2019 17:40,1.023362,1.181916,-0.04958545,0.167591,0,19.25916,1,2,0,0
0,9/20/2019 17:45,1.023321,1.182044,-0.04962676,0.1677193,0,19.293,1,2,0,0
0,9/20/2019 17:50,1.023226,1.181806,-0.04972231,0.1674813,0,19.23022,1,2,0,0
0,9/20/2019 17:55,1.023299,1.181892,-0.0496485,0.1675667,0,19.25274,1,2,0,0
0,9/20/2019 18:00,1.023168,1.181919,-0.04978009,0.1675937,0,19.25983,1,2,0,0
0,9/20/2019 18:05,1.023324,1.181931,-0.04962381,0.1676062,0,19.26321,1,2,0,0
0,9/20/2019 18:10,1.023181,1.181931,-0.04976676,0.1676066,0,19.26325,1,2,0,0
0,9/20/2019 18:15,1.023351,1.181894,-0.04959682,0.1675695,0,19.25347,1,2,0,0
0,9/20/2019 18:20,1.02328,1.182112,-0.0496681,0.1677867,0,19.31088,1,2,0,0
0,9/20/2019 18:25,1.023226,1.181921,-0.04972161,0.1675964,0,19.26057,1,2,0,0
0,9/20/2019 18:30,1.023248,1.181848,-0.0496998,0.1675235,0,19.2413,1,2,0,0
0,9/20/2019 18:35,1.023157,1.181969,-0.04979109,0.1676443,0,19.27324,1,2,0,0
0,9/20/2019 18:40,1.023213,1.181936,-0.04973511,0.1676113,0,19.26456,1,2,0,0
0,9/20/2019 18:45,1.02319,1.181823,-0.04975749,0.1674979,0,19.23455,1,2,0,0
0,9/20/2019 18:50,1.023182,1.182089,-0.04976617,0.1677644,0,19.30493,1,2,0,0
0,9/20/2019 18:55,1.023037,1.182103,-0.04991106,0.1677783,0,19.3086,1,2,0,0
0,9/20/2019 19:00,1.023051,1.18208,-0.04989695,0.1677553,0,19.30254,1,2,0,0
0,9/20/2019 19:05,1.023093,1.18188,-0.04985515,0.167555,0,19.24964,1,2,0,0
0,9/20/2019 19:10,1.023066,1.182087,-0.04988189,0.1677623,0,19.30439,1,2,0,0
0,9/20/2019 19:15,1.023145,1.181973,-0.04980238,0.1676477,0,19.27413,1,2,0,0
0,9/20/2019 19:20,1.023132,1.182034,-0.04981562,0.1677089,0,19.29028,1,2,0,0
0,9/20/2019 19:25,1.023294,1.181967,-0.04965346,0.1676426,0,19.27283,1,2,0,0
0,9/20/2019 19:30,1.023015,1.181937,-0.04993276,0.1676124,0,19.2648,1,2,0,0
0,9/20/2019 19:35,1.023179,1.182011,-0.04976853,0.1676858,0,19.28415,1,2,0,0
0,9/20/2019 19:40,1.023047,1.181961,-0.04990071,0.1676361,0,19.27104,1,2,0,0
0,9/20/2019 19:45,1.023076,1.182091,-0.04987152,0.1677656,0,19.3052,1,2,0,0
0,9/20/2019 19:50,1.022914,1.182112,-0.05003418,0.1677873,0,19.31098,1,2,0,0
0,9/20/2019 19:55,1.023172,1.181929,-0.04977592,0.1676039,0,19.2625,1,2,0,0
0,9/20/2019 20:00,1.023109,1.182009,-0.04983896,0.1676842,0,19.28378,1,2,0,0
0,9/20/2019 20:05,1.023055,1.18198,-0.04989302,0.1676554,0,19.27618,1,2,0,0
0,9/20/2019 20:10,1.023196,1.182035,-0.0497517,0.16771,0,19.29052,1,2,0,0
0,9/20/2019 20:15,1.023195,1.182062,-0.04975247,0.1677369,0,19.29766,1,2,0,0
0,9/20/2019 20:20,1.022956,1.181895,-0.04999161,0.1675701,0,19.25359,1,2,0,0
0,9/20/2019 20:25,1.023118,1.181977,-0.0498298,0.1676519,0,19.27519,1,2,0,0
0,9/20/2019 20:30,1.022935,1.182121,-0.05001257,0.1677958,0,19.31326,1,2,0,0
0,9/20/2019 20:35,1.02317,1.181938,-0.04977814,0.1676136,0,19.26509,1,2,0,0
0,9/20/2019 20:40,1.023162,1.182228,-0.04978606,0.1679029,0,19.34155,1,2,0,0
0,9/20/2019 20:45,1.023336,1.18232,-0.04961231,0.1679957,0,19.3661,1,2,0,0
0,9/20/2019 20:50,1.023232,1.182059,-0.04971625,0.1677345,0,19.29707,1,2,0,0
0,9/20/2019 20:55,1.023001,1.18203,-0.04994667,0.1677056,0,19.28945,1,2,0,0
0,9/20/2019 21:00,1.023118,1.182101,-0.04982972,0.1677766,0,19.30819,1,2,0,0
0,9/20/2019 21:05,1.023235,1.182084,-0.04971303,0.1677596,0,19.30366,1,2,0,0
0,9/20/2019 21:10,1.023265,1.182056,-0.04968293,0.1677313,0,19.29622,1,2,0,0
0,9/20/2019 21:15,1.023062,1.182099,-0.04988586,0.1677744,0,19.30755,1,2,0,0
0,9/20/2019 21:20,1.023088,1.182012,-0.0498597,0.167687,0,19.28452,1,2,0,0
0,9/20/2019 21:25,1.023012,1.182067,-0.0499355,0.1677418,0,19.29895,1,2,0,0
0,9/20/2019 21:30,1.023165,1.182093,-0.04978245,0.1677683,0,19.30597,1,2,0,0
0,9/20/2019 21:35,1.023022,1.181984,-0.04992605,0.1676593,0,19.27721,1,2,0,0
0,9/20/2019 21:40,1.023052,1.1821,-0.04989579,0.1677751,0,19.30779,1,2,0,0
0,9/20/2019 21:45,1.023065,1.182053,-0.04988258,0.1677285,0,19.29543,1,2,0,0
0,9/20/2019 21:50,1.022982,1.182073,-0.04996582,0.167748,0,19.30059,1,2,0,0
0,9/20/2019 21:55,1.023091,1.182112,-0.04985644,0.1677874,0,19.31099,1,2,0,0
0,9/20/2019 22:00,1.023043,1.181985,-0.04990439,0.16766,0,19.2774,1,2,0,0
0,9/20/2019 22:05,1.023067,1.182102,-0.04988126,0.1677776,0,19.30841,1,2,0,0
0,9/20/2019 22:10,1.023223,1.181979,-0.04972453,0.1676542,0,19.27584,1,2,0,0
0,9/20/2019 22:15,1.022997,1.182085,-0.04995057,0.16776,0,19.30377,1,2,0,0
0,9/20/2019 22:20,1.023081,1.182044,-0.04986703,0.1677191,0,19.29298,1,2,0,0
0,9/20/2019 22:25,1.023073,1.182187,-0.04987462,0.167862,0,19.33068,1,2,0,0
0,9/20/2019 22:30,1.023104,1.182092,-0.04984396,0.1677672,0,19.3057,1,2,0,0
0,9/20/2019 22:35,1.022849,1.182198,-0.05009918,0.1678735,0,19.33376,1,2,0,0
0,9/20/2019 22:40,1.023185,1.18212,-0.04976307,0.1677953,0,19.31307,1,2,0,0
0,9/20/2019 22:45,1.022943,1.182247,-0.05000449,0.1679216,0,19.34651,1,2,0,0
0,9/20/2019 22:50,1.022959,1.18213,-0.04998897,0.1678056,0,19.31586,1,2,0,0
0,9/20/2019 22:55,1.022998,1.182238,-0.04994996,0.1679132,0,19.34429,1,2,0,0
0,9/20/2019 23:00,1.023028,1.182263,-0.04992012,0.167938,0,19.35084,1,2,0,0
0,9/20/2019 23:05,1.022921,1.182318,-0.0500266,0.1679935,0,19.36553,1,2,0,0
0,9/20/2019 23:10,1.023024,1.182263,-0.04992374,0.1679385,0,19.35098,1,2,0,0
0,9/20/2019 23:15,1.023072,1.182169,-0.0498761,0.167844,0,19.326,1,2,0,0
0,9/20/2019 23:20,1.022965,1.18207,-0.04998288,0.1677448,0,19.29973,1,2,0,0
0,9/20/2019 23:25,1.022986,1.182197,-0.04996186,0.1678719,0,19.33337,1,2,0,0
0,9/20/2019 23:30,1.023088,1.182227,-0.04985976,0.1679022,0,19.34132,1,2,0,0
0,9/20/2019 23:35,1.022954,1.182203,-0.04999347,0.1678783,0,19.33501,1,2,0,0
0,9/20/2019 23:40,1.022988,1.182162,-0.04996015,0.1678368,0,19.32409,1,2,0,0
0,9/20/2019 23:45,1.022868,1.182184,-0.05007961,0.1678586,0,19.32985,1,2,0,0
0,9/20/2019 23:50,1.022869,1.182017,-0.05007914,0.1676918,0,19.28577,1,2,0,0
0,9/20/2019 23:55,1.023025,1.182336,-0.0499227,0.1680116,0,19.37027,1,2,0,0
0,9/21/2019 0:00,1.022995,1.182076,-0.04995333,0.1677515,0,19.30155,1,2,0,0
0,9/21/2019 0:05,1.022856,1.182222,-0.05009187,0.1678977,0,19.34017,1,2,0,0
0,9/21/2019 0:10,1.022846,1.182111,-0.05010133,0.1677864,0,19.31083,1,2,0,0
0,9/21/2019 0:15,1.022912,1.181932,-0.05003578,0.1676076,0,19.26355,1,2,0,0
0,9/21/2019 0:20,1.023002,1.182062,-0.04994609,0.1677376,0,19.29786,1,2,0,0
0,9/21/2019 0:25,1.022972,1.181951,-0.04997575,0.167626,0,19.26839,1,2,0,0
0,9/21/2019 0:30,1.022749,1.182063,-0.05019858,0.1677382,0,19.29803,1,2,0,0
0,9/21/2019 0:35,1.022861,1.182089,-0.05008706,0.1677637,0,19.30475,1,2,0,0
0,9/21/2019 0:40,1.022708,1.18208,-0.05024024,0.1677555,0,19.30262,1,2,0,0
0,9/21/2019 0:45,1.022819,1.182166,-0.05012917,0.1678416,0,19.32536,1,2,0,0
0,9/21/2019 0:50,1.022855,1.182149,-0.05009321,0.1678246,0,19.32084,1,2,0,0
0,9/21/2019 0:55,1.022743,1.18207,-0.05020499,0.1677457,0,19.30001,1,2,0,0
0,9/21/2019 1:00,1.022867,1.18227,-0.05008043,0.1679447,0,19.35263,1,2,0,0
0,9/21/2019 1:05,1.022909,1.182044,-0.05003913,0.1677191,0,19.29295,1,2,0,0
0,9/21/2019 1:10,1.02275,1.182279,-0.05019766,0.1679546,0,19.35519,1,2,0,0
0,9/21/2019 1:15,1.022693,1.182157,-0.05025474,0.1678323,0,19.32284,1,2,0,0
0,9/21/2019 1:20,1.022754,1.182104,-0.0501935,0.1677788,0,19.30877,1,2,0,0
0,9/21/2019 1:25,1.022883,1.182103,-0.05006507,0.1677783,0,19.30861,1,2,0,0
0,9/21/2019 1:30,1.022864,1.18211,-0.05008401,0.1677848,0,19.31032,1,2,0,0
0,9/21/2019 1:35,1.022909,1.182392,-0.05003846,0.1680669,0,19.38491,1,2,0,0
0,9/21/2019 1:40,1.022657,1.181984,-0.05029078,0.1676588,0,19.27703,1,2,0,0
0,9/21/2019 1:45,1.022812,1.182283,-0.05013555,0.1679584,0,19.35618,1,2,0,0
0,9/21/2019 1:50,1.022678,1.182009,-0.05027014,0.1676845,0,19.28379,1,2,0,0
0,9/21/2019 1:55,1.022883,1.182103,-0.05006439,0.1677783,0,19.30861,1,2,0,0
0,9/21/2019 2:00,1.022917,1.182161,-0.05003053,0.1678367,0,19.32406,1,2,0,0
0,9/21/2019 2:05,1.02287,1.182049,-0.05007829,0.1677244,0,19.29436,1,2,0,0
0,9/21/2019 2:10,1.022694,1.182121,-0.05025396,0.1677964,0,19.31336,1,2,0,0
0,9/21/2019 2:15,1.022708,1.18208,-0.05023966,0.1677551,0,19.30247,1,2,0,0
0,9/21/2019 2:20,1.022614,1.182077,-0.05033422,0.1677522,0,19.30174,1,2,0,0
